species,decimalLongitude,decimalLatitude,gbifID,month,year,geometry,elev,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,-89.34264,20.648642,1789019283,2,2010,"c(-89.34264, 20.648642)",17,25.77083396911621,14.058333396911621,67.26475524902344,205.13253784179688,36.29999923706055,15.399999618530273,20.899999618530273,27.049999237060547,23.850000381469727,27.933334350585938,22.96666717529297,1042,179,24,70.95759582519531,507,81,264,91
Icterus auratus,-88.75407,21.347406,1775710151,11,2016,"c(-88.75407, 21.347406)",5,25.691665649414063,13.25,70.855621337890625,182.24400329589844,34.79999923706055,16.100000381469727,18.69999885559082,27.049999237060547,25.16666603088379,27.5,23.133333206176758,968,159,23,62.21462631225586,425,85,335,135
Icterus auratus,-89.46444,19.297104,1772921083,1,2000,"c(-89.46444, 19.297104)",145,25.4375,13.524999618530273,68.308074951171875,200.5007781982422,35.400001525878906,15.600000381469727,19.80000114440918,26.816665649414063,23.58333396911621,27.450000762939453,22.666667938232422,960,166,16,65.71419525146484,425,68,334,103
Icterus auratus,-90.84364,17.885935,1772884884,11,2016,"c(-90.84364, 17.885935)",62,26.612499237060547,12.458333015441895,64.21820831298828,209.55715942382813,36.900001525878906,17.5,19.400001525878906,27.766666412353516,26.30000114440918,28.933334350585938,23.733333587646484,1480,256,30,65.88334655761719,654,106,355,160
Icterus auratus,-90.944565,18.760956,1772390688,6,2005,"c(-90.944565, 18.760956)",32,26.375,12.416666984558105,64.6701431274414,206.99693298339844,36.29999923706055,17.100000381469727,19.19999885559082,27.633333206176758,25.983333587646484,28.58333396911621,23.549999237060547,1448,257,21,80.31684875488281,736,75,304,110
Icterus auratus,-88.94657,21.01356,1754977992,5,2016,"c(-88.94657, 21.01356)",14,25.704166412353516,13.574999809265137,68.90863037109375,193.61932373046875,35.5,15.800000190734863,19.700000762939453,27.03333282470703,25.299999237060547,27.66666603088379,23.03333282470703,1042,183,23,68.631011962890625,495,84,374,112
Icterus auratus,-90.04755,21.163527,1744373910,6,2016,"c(-90.04755, 21.163527)",3,26.200000762939453,10.449999809265137,67.857147216796875,182.37074279785156,33.79999923706055,18.399999618530273,15.399999618530273,27.733333587646484,25.383333206176758,27.96666717529297,23.616666793823242,594,114,11,70.31794738769531,271,42,203,70
Icterus auratus,-89.56082,20.812683,1723530918,3,2016,"c(-89.56082, 20.812683)",15,25.808332443237305,13.533333778381348,66.66666412353516,203.44569396972656,36,15.699999809265137,20.299999237060547,27.100000381469727,25.433334350585938,27.933334350585938,23.016666412353516,1028,178,24,72.733642578125,510,76,248,93
Icterus auratus,-89.42163,21.324459,1500343933,3,2009,"c(-89.42163, 21.324459)",3,25.870834350585938,10.924999237060547,67.43827056884766,192.5245819091797,33.79999923706055,17.600000381469727,16.19999885559082,27.03333282470703,25.08333396911621,27.75,23.149999618530273,717,135,18,64.29961395263672,313,68,235,92
Icterus auratus,-87.4681,19.97139,1411541853,3,2005,"c(-87.4681, 19.97139)",0,26.27083396911621,10.041666984558105,69.73380279541016,159.45159912109375,33,18.600000381469727,14.399999618530273,27.383333206176758,25.366666793823242,27.916667938232422,24.100000381469727,1229,203,34,55.290771484375,517,124,388,176
Icterus auratus,-88.37806,20.892778,1400970398,1,2012,"c(-88.37806, 20.892778)",29,25.662500381469727,13.675000190734863,70.85492706298828,185.3881072998047,35.099998474121094,15.800000190734863,19.299999237060547,27.150001525878906,23.733333587646484,27.58333396911621,23.116666793823242,1310,212,34,62.41473388671875,589,122,472,141
Icterus auratus,-88.14645,20.892538,1383321349,11,2008,"c(-88.14645, 20.892538)",24,25.725000381469727,13.949999809265137,71.53845977783203,184.98773193359375,35.20000076293945,15.699999809265137,19.5,27.25,23.799999237060547,27.66666603088379,23.200000762939453,1252,198,37,60.222198486328125,550,120,449,136
Icterus auratus,-89.67097,18.037748,1382318976,6,2003,"c(-89.67097, 18.037748)",291,25.174999237060547,13.283333778381348,68.8255615234375,198.19068908691406,34.79999923706055,15.5,19.299999237060547,26.116666793823242,24.683334350585938,27.21666717529297,22.46666717529297,1273,230,30,63.12812805175781,573,96,408,150
Icterus auratus,-86.85134,20.498783,1378974239,7,2015,"c(-86.85134, 20.498783)",11,26.350000381469727,8.050000190734863,61.450382232666016,185.5703582763672,32.5,19.399999618530273,13.100000381469727,27.600000381469727,25.233333587646484,28.399999618530273,23.883333206176758,1444,238,33,51.49535369873047,590,149,422,255
Icterus auratus,-89.78169,19.498882,1372760281,6,2015,"c(-89.78169, 19.498882)",180,25.47916603088379,13.475000381469727,65.7317123413086,210.98748779296875,35.79999923706055,15.300000190734863,20.5,26.233333587646484,23.516666412353516,27.700000762939453,22.600000381469727,1130,217,22,71.41400909423828,532,79,294,85
Icterus auratus,-87.39075,20.324024,133962884,9,2005,"c(-87.39075, 20.324024)",12,25.84166717529297,10.449999809265137,69.2052993774414,167.1258544921875,32.79999923706055,17.700000762939453,15.099998474121094,26.983333587646484,24.933332443237305,27.599998474121094,23.566667556762695,1216,205,36,55.214805603027344,516,127,384,176
Icterus auratus,-89.898849,18.388574,1257415850,3,2016,"c(-89.898849, 18.388574)",195,25.608333587646484,13.466666221618652,68.01347351074219,206.05416870117188,35.599998474121094,15.800000190734863,19.799999237060547,26.483333587646484,25.200000762939453,27.71666717529297,22.80000114440918,1100,221,27,66.68669891357422,510,85,263,116
Icterus auratus,-88.05508,19.156694,1197240338,12,1996,"c(-88.05508, 19.156694)",13,26,10.916666984558105,72.295806884765625,157.07554626464844,33.20000076293945,18.100000381469727,15.100000381469727,27.116666793823242,25.21666717529297,27.549999237060547,23.816665649414063,1383,210,40,51.27176284790039,546,129,464,191
Icterus auratus,-88.5965,20.518461,1177134577,11,2005,"c(-88.5965, 20.518461)",28,25.825000762939453,14.183333396911621,69.86863708496094,188.28773498535156,35.79999923706055,15.5,20.299999237060547,27.25,23.933332443237305,27.799999237060547,23.25,1194,207,32,64.87532043457031,547,103,422,116
Icterus auratus,-87.68975,20.319553,1175063690,5,2014,"c(-87.68975, 20.319553)",25,25.475000381469727,12.016666412353516,71.10453033447266,175.8550262451172,33.20000076293945,16.299999237060547,16.900001525878906,26.683332443237305,24.5,27.28333282470703,23.08333396911621,1168,186,40,53.86311721801758,497,129,397,157
Icterus auratus,-90.538995,19.631816,1122957748,12,2014,"c(-90.538995, 19.631816)",24,26.362499237060547,12.225000381469727,64.68254089355469,207.11354064941406,36,17.100000381469727,18.899999618530273,27.616666793823242,25.950000762939453,28.600000381469727,23.549999237060547,1247,243,18,85.63634490966797,668,57,272,87
