species,month,year,gbifID,geometry,decimalLatitude,decimalLongitude,elev,ID,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,6,2024,5550173172,"c(-90.37073, 20.943945)",20.943945,-90.37073,3,1093,26.429166793823242,28.149999618530273,23.933334350585938,685,132,8,79.06190490722656,348,35,248,65,10.808333396911621,69.73118591308594,177.43701171875,34,18.5,15.5,27.91666603088379,25.633333206176758
Icterus auratus,12,2020,5549851136,"c(-88.130875, 21.47455)",21.47455,-88.130875,4,1094,25.787500381469727,27.516666412353516,23.299999237060547,933,156,23,55.72359848022461,387,88,295,142,12.641667366027832,71.421844482421875,177.66319274902344,34.20000076293945,16.5,17.700000762939453,26.883333206176758,25.099998474121094
Icterus auratus,11,2023,5549611812,"c(-86.97032, 20.739166)",20.739166,-86.97032,5,1095,26.212499618530273,28.316665649414063,23.649999618530273,1315,207,37,52.49370193481445,554,138,407,199,9.524999618530273,63.92616653442383,192.36712646484375,33.20000076293945,18.299999237060547,14.900001525878906,27.516666412353516,25.08333396911621
Icterus auratus,4,2024,5549568074,"c(-86.95358, 20.763496)",20.763496,-86.95358,2,1096,26.183332443237305,28.316665649414063,23.58333396911621,1301,203,38,51.970333099365234,545,138,401,197,9.566666603088379,64.205810546875,194.5780029296875,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,5,2024,5549308017,"c(-90.132935, 20.39633)",20.39633,-90.132935,8,1097,26.549999237060547,28.483333587646484,24.03333282470703,1018,185,18,77.914794921875,511,58,259,75,13.766666412353516,69.1792221069336,183.86013793945313,36.400001525878906,16.5,19.900001525878906,27.683332443237305,26.316665649414063
Icterus auratus,12,1990,5549174880,"c(-88.394966, 18.4016)",18.4016,-88.394966,13,1098,26.008333206176758,27.633333206176758,23.600000381469727,1249,205,23,63.09169006347656,508,89,508,158,10.066666603088379,68.01801300048828,171.13038635253906,32.70000076293945,17.899999618530273,14.80000114440918,27.633333206176758,25.41666603088379
Icterus auratus,2,2024,5548791717,"c(-87.28879, 20.438591)",20.438591,-87.28879,5,1099,25.90833282470703,27.80000114440918,23.53333282470703,1261,211,36,56.229068756103516,544,129,404,173,10.200000762939453,67.5496597290039,177.13418579101563,32.900001525878906,17.799999237060547,15.10000228881836,27.100000381469727,24.916667938232422
Icterus auratus,12,2015,5548775001,"c(-88.153946, 21.591137)",21.591137,-88.153946,2,1100,25.695833206176758,27.450000762939453,23.233333587646484,727,123,17,54.18185043334961,299,70,255,117,11.108333587646484,71.20726013183594,176.5896453857422,33,17.399999618530273,15.600000381469727,26.91666603088379,24.866666793823242
Icterus auratus,10,2024,5548382911,"c(-89.260475, 20.728622)",20.728622,-89.260475,16,1101,25.85416603088379,27.96666717529297,23.08333396911621,999,171,21,70.9158706665039,484,77,254,90,13.958333015441895,67.43156433105469,202.52337646484375,36.29999923706055,15.600000381469727,20.69999885559082,27.149999618530273,23.933332443237305
Icterus auratus,1,2024,5547763025,"c(-87.76095, 18.610512)",18.610512,-87.76095,12,1102,26.516666412353516,28.016666412353516,24.399999618530273,1387,222,27,54.95171356201172,584,114,420,230,8.25,68.18182373046875,153.16854858398438,32.29999923706055,20.200000762939453,12.099998474121094,26.71666717529297,25.816665649414063
Icterus auratus,3,2024,5547736504,"c(-88.66337, 20.541664)",20.541664,-88.66337,24,1103,25.84583282470703,27.816665649414063,23.25,1188,206,31,64.71475982666016,545,103,418,119,14.208333969116211,69.64868927001953,189.09423828125,35.900001525878906,15.5,20.400001525878906,27.25,23.96666717529297
Icterus auratus,8,2024,5547305312,"c(-88.32075, 18.2635)",18.2635,-88.32075,23,1104,25.983333587646484,27.583332061767578,23.633333206176758,1368,226,26,59.650123596191406,542,99,522,200,9.199999809265137,67.647064208984375,167.7434844970703,32.099998474121094,18.5,13.599998474121094,27.16666603088379,25.266666412353516
Icterus auratus,2,2020,5546913388,"c(-88.20425, 18.304499)",18.304499,-88.20425,12,1105,26.254167556762695,27.816667556762695,23.983333587646484,1359,223,25,57.72478485107422,542,102,491,204,8.625,66.34615325927734,162.79458618164063,32.20000076293945,19.200000762939453,13,27.383333206176758,25.549999237060547
Icterus auratus,2,2024,5546540705,"c(-87.04716, 20.86207)",20.86207,-87.04716,13,1106,25.758333206176758,27.91666603088379,23.100000381469727,1300,200,43,48.57878112792969,530,149,406,209,10.383333206176758,64.89582824707031,199.31512451171875,33.20000076293945,17.200000762939453,16,27.183334350585938,24.549999237060547
Icterus auratus,4,2018,5546440209,"c(-87.52482, 20.190226)",20.190226,-87.52482,8,1107,25.825000762939453,27.5,23.566665649414063,1204,194,37,51.50579071044922,492,130,374,196,10.966667175292969,70.29914093017578,164.1576690673828,32.900001525878906,17.299999237060547,15.60000228881836,26.950000762939453,24.96666717529297
Icterus auratus,9,2016,5546389666,"c(-88.18323, 18.31755)",18.31755,-88.18323,12,1108,26.316665649414063,27.849998474121094,24.066665649414063,1356,223,25,57.614952087402344,544,101,485,206,8.449999809265137,66.53543853759766,161.05239868164063,32.099998474121094,19.399999618530273,12.69999885559082,27.433332443237305,25.633333206176758
Icterus auratus,12,2024,5546201165,"c(-87.430824, 20.21313)",20.21313,-87.430824,4,1109,25.97916603088379,27.633333206176758,23.78333282470703,1186,205,35,56.11110305786133,502,122,371,172,10.441666603088379,70.55180358886719,159.9781036376953,32.79999923706055,18,14.799999237060547,27.049999237060547,25.133333206176758
Icterus auratus,5,2024,5546037299,"c(-87.55282, 21.310783)",21.310783,-87.55282,14,1110,25.079166412353516,26.98333168029785,22.433334350585938,1116,178,35,52.34136962890625,448,119,413,157,12.858333587646484,70.26411437988281,193.0432891845703,33.70000076293945,15.399999618530273,18.30000114440918,26.933332443237305,23.950000762939453
Icterus auratus,8,2024,5545033841,"c(-88.199005, 20.672752)",20.672752,-88.199005,25,1111,25.941665649414063,27.883333206176758,23.450000762939453,1149,193,32,64.29923248291016,519,106,413,107,14.183333396911621,71.27303314208984,183.04039001464844,35.599998474121094,15.699999809265137,19.89999771118164,27.433334350585938,24.03333282470703
Icterus auratus,5,2024,5544761206,"c(-87.11626, 20.866953)",20.866953,-87.11626,19,1112,25.641666412353516,27.766666412353516,22.96666717529297,1294,202,42,50.121700286865234,535,145,414,197,10.699999809265137,66.04938507080078,199.49745178222656,33.099998474121094,16.899999618530273,16.19999885559082,27.083332061767578,24.433334350585938
Icterus auratus,12,2024,5544580140,"c(-88.36675, 18.72576)",18.72576,-88.36675,24,1113,25.8125,27.316667556762695,23.600000381469727,1091,161,28,51.604488372802734,426,110,426,168,10.175000190734863,70.65972900390625,157.0628662109375,32.5,18.100000381469727,14.399999618530273,27.316667556762695,25.133333206176758
Icterus auratus,10,2024,5544322929,"c(-86.8251, 21.131598)",21.131598,-86.8251,7,1114,26.41666603088379,28.600000381469727,23.799999237060547,1233,190,40,47.124412536621094,488,140,390,199,10.533332824707031,65.83332824707031,197.87893676757813,33.900001525878906,17.899999618530273,16.000001907348633,27.850000381469727,25.149999618530273
Icterus auratus,12,2024,5544095929,"c(-87.088196, 20.62013)",20.62013,-87.088196,11,1115,26.241666793823242,28.266666412353516,23.733333587646484,1337,218,35,54.3113899230957,569,139,419,196,9.816666603088379,65.44444274902344,187.56614685058594,33.20000076293945,18.200000762939453,15,27.483333587646484,25.200000762939453
Icterus auratus,5,2015,5543474285,"c(-88.08195, 21.563723)",21.563723,-88.08195,6,1116,25.70833396911621,27.450000762939453,23.25,778,129,20,53.25653839111328,317,78,274,125,11.550000190734863,71.29630279541016,176.68450927734375,33.29999923706055,17.100000381469727,16.19999885559082,26.933332443237305,24.850000381469727
Icterus auratus,8,2024,5542675062,"c(-89.798935, 20.876282)",20.876282,-89.798935,12,1117,26.004167556762695,28.016666412353516,23.350000381469727,988,174,22,72.70623016357422,486,68,234,91,13.008333206176758,67.40068817138672,193.86570739746094,35.70000076293945,16.399999618530273,19.30000114440918,27.25,25.633333206176758
Icterus auratus,1,2014,5542069310,"c(-87.03832, 20.862436)",20.862436,-87.03832,14,1118,25.766666412353516,27.950000762939453,23.100000381469727,1299,200,43,48.57162094116211,530,148,404,209,10.350000381469727,64.6875,200.60513305664063,33.20000076293945,17.200000762939453,16,27.200000762939453,24.53333282470703
Icterus auratus,12,2024,5540933145,"c(-87.46368, 20.859646)",20.859646,-87.46368,19,1119,25.358333587646484,27.299999237060547,22.816667556762695,1297,207,45,54.944698333740234,559,142,463,160,12.483333587646484,70.527313232421875,187.8688201904297,33.5,15.800000190734863,17.700000762939453,26.683334350585938,24.299999237060547
Icterus auratus,2,2024,5540302192,"c(-89.62608, 20.97358)",20.97358,-89.62608,12,1121,26.412500381469727,28.399999618530273,23.733333587646484,968,163,22,69.05540466308594,461,70,359,101,13.158333778381348,68.17789459228516,192.54428100585938,36.099998474121094,16.799999237060547,19.299999237060547,27.683334350585938,25.900001525878906
Icterus auratus,2,2024,5540286183,"c(-88.44084, 18.549128)",18.549128,-88.44084,29,1122,25.78333282470703,27.366666793823242,23.433334350585938,1149,176,23,58.15085983276367,461,92,461,164,10.316666603088379,69.23938751220703,166.9149627685547,32.599998474121094,17.700000762939453,14.89999771118164,27.366666793823242,25.149999618530273
Icterus auratus,12,2024,5540257357,"c(-87.44122, 20.229122)",20.229122,-87.44122,11,1123,25.90416717529297,27.566665649414063,23.700000762939453,1185,203,35,55.35057067871094,498,123,371,175,10.541666030883789,70.27777862548828,161.1811065673828,32.79999923706055,17.799999237060547,15,27,25.049999237060547
Icterus auratus,11,2024,5538885246,"c(-86.955444, 20.766884)",20.766884,-86.955444,6,1124,26.15416717529297,28.28333282470703,23.549999237060547,1295,203,38,51.8864631652832,543,139,400,195,9.625,64.16666412353516,195.3255615234375,33.20000076293945,18.200000762939453,15,27.483333587646484,25
Icterus auratus,2,2024,5538364338,"c(-87.33473, 20.399412)",20.399412,-87.33473,11,1125,25.866666793823242,27.700000762939453,23.53333282470703,1247,208,36,55.288631439208984,533,129,396,179,10.316666603088379,68.3222885131836,172.89427185058594,32.900001525878906,17.799999237060547,15.10000228881836,27.05000114440918,24.883333206176758
Icterus auratus,10,2024,5538152204,"c(-87.11644, 20.681183)",20.681183,-87.11644,10,1126,25.950000762939453,28.03333282470703,23.383333206176758,1327,210,38,52.949737548828125,561,142,419,197,10.033332824707031,65.15152740478516,191.86878967285156,33.099998474121094,17.700000762939453,15.39999771118164,27.266666412353516,24.83333396911621
Icterus auratus,12,2019,5537577681,"c(-89.3159, 21.133705)",21.133705,-89.3159,10,1127,25.820833206176758,27.883333206176758,23.03333282470703,862,154,20,65.066009521484375,391,74,300,109,12.808333396911621,66.71007537841797,202.0177459716797,35.29999923706055,16.100000381469727,19.19999885559082,27.200000762939453,25.366666793823242
Icterus auratus,12,2024,5537256602,"c(-87.0681, 20.62798)",20.62798,-87.0681,8,1128,26.329166412353516,28.366666793823242,23.799999237060547,1339,218,36,53.599098205566406,564,140,416,202,9.891666412353516,65.50773620605469,188.43203735351563,33.29999923706055,18.200000762939453,15.099998474121094,27.600000381469727,25.28333282470703
Icterus auratus,3,2024,5536983451,"c(-87.14948, 20.666607)",20.666607,-87.14948,13,1129,25.866666793823242,27.916667938232422,23.316665649414063,1333,209,39,52.101837158203125,560,144,421,203,10.133333206176758,65.800872802734375,190.76800537109375,33,17.600000381469727,15.399999618530273,27.183334350585938,24.766666412353516
Icterus auratus,2,2024,5536941917,"c(-89.6783, 21.036129)",21.036129,-89.6783,8,1130,26.008333206176758,28,23.316667556762695,909,160,22,68.98297882080078,432,68,326,96,12.399999618530273,66.66667175292969,194.91061401367188,35.29999923706055,16.700000762939453,18.599998474121094,27.30000114440918,25.58333396911621
Icterus auratus,2,2024,5536898475,"c(-86.83342, 21.11354)",21.11354,-86.83342,8,1131,26.3125,28.5,23.649999618530273,1237,193,39,48.2292594909668,498,139,395,193,10.475000381469727,65.46875,200.76133728027344,33.79999923706055,17.799999237060547,16,27.78333282470703,25.03333282470703
Icterus auratus,5,2024,5535473186,"c(-89.9254, 20.558979)",20.558979,-89.9254,87,1132,25.78333282470703,27.816667556762695,23.116666793823242,1071,184,22,74.4448471069336,529,72,277,86,13.850000381469727,68.5643539428711,194.12197875976563,35.900001525878906,15.699999809265137,20.200000762939453,27,25.450000762939453
Icterus auratus,2,2024,5535212572,"c(-87.49104, 20.296104)",20.296104,-87.49104,13,1133,25.670833587646484,27.41666603088379,23.33333396911621,1216,195,40,51.062015533447266,498,133,377,200,10.991666793823242,70.0106201171875,169.81886291503906,32.79999923706055,17.100000381469727,15.69999885559082,26.833332061767578,24.766666412353516
Icterus auratus,3,2016,5535173969,"c(-87.33611, 21.42778)",21.42778,-87.33611,1,1134,25.362499237060547,27.333332061767578,22.733333587646484,1118,186,33,53.74186325073242,453,118,413,150,11.941666603088379,69.42829132080078,194.38861083984375,33.400001525878906,16.200000762939453,17.200000762939453,27.28333282470703,24.08333396911621
Icterus auratus,7,2021,5534753231,"c(-90.00367, 20.604704)",20.604704,-90.00367,11,1135,26.295833587646484,28.233333587646484,23.733333587646484,1034,174,18,75.49361419677734,511,62,273,82,13.791666030883789,69.654876708984375,186.51663208007813,36.20000076293945,16.399999618530273,19.80000114440918,27.483333587646484,25.983333587646484
Icterus auratus,11,2024,5534491784,"c(-89.89535, 18.535162)",18.535162,-89.89535,172,1137,25.6875,27.850000381469727,22.866666793823242,1038,211,24,67.453216552734375,478,80,246,108,13.541666030883789,67.70833587646484,207.83653259277344,35.79999923706055,15.800000190734863,20,26.5,25.33333396911621
Icterus auratus,9,2016,5534196344,"c(-88.18322, 18.317757)",18.317757,-88.18322,12,1138,26.316665649414063,27.849998474121094,24.066665649414063,1356,223,25,57.614952087402344,544,101,485,206,8.449999809265137,66.53543853759766,161.05239868164063,32.099998474121094,19.399999618530273,12.69999885559082,27.433332443237305,25.633333206176758
Icterus auratus,5,2023,5533815804,"c(-87.94499, 20.823887)",20.823887,-87.94499,23,1139,25.77083396911621,27.649999618530273,23.350000381469727,1090,162,38,54.92513656616211,458,125,376,126,13.925000190734863,72.52603912353516,179.7783660888672,35,15.800000190734863,19.200000762939453,27.349998474121094,23.850000381469727
Icterus auratus,5,2017,5533395204,"c(-89.59012, 20.78837)",20.78837,-89.59012,15,1140,25.837499618530273,27.96666717529297,23.08333396911621,1044,180,24,72.53331756591797,517,76,251,96,13.658332824707031,66.9526138305664,201.49583435058594,36.099998474121094,15.699999809265137,20.39999771118164,27.083332061767578,25.5
Icterus auratus,9,2024,5533150624,"c(-89.89499, 20.67082)",20.67082,-89.89499,11,1141,26.141666412353516,28.11666488647461,23.516666412353516,1050,181,22,74.308868408203125,520,69,264,87,13.716666221618652,68.58333587646484,191.0001220703125,36.099998474121094,16.100000381469727,19.999998092651367,27.366666793823242,25.816665649414063
Icterus auratus,10,2024,5532848669,"c(-88.322, 18.266176)",18.266176,-88.322,23,1142,25.983333587646484,27.583332061767578,23.633333206176758,1368,226,26,59.650123596191406,542,99,522,200,9.199999809265137,67.647064208984375,167.7434844970703,32.099998474121094,18.5,13.599998474121094,27.16666603088379,25.266666412353516
Icterus auratus,6,2018,5532321451,"c(-86.903625, 20.845606)",20.845606,-86.903625,9,1144,26.149999618530273,28.28333282470703,23.549999237060547,1269,196,40,49.42748260498047,520,140,385,200,9.716666221618652,63.925437927246094,195.84312438964844,33.29999923706055,18.100000381469727,15.19999885559082,27.516666412353516,24.96666717529297
Icterus auratus,5,2024,5531457759,"c(-89.28826, 20.550995)",20.550995,-89.28826,21,1145,25.79166603088379,27.94999885559082,23,1106,192,27,68.24872589111328,525,93,282,100,14.366666793823242,67.13395690917969,204.37078857421875,36.599998474121094,15.199999809265137,21.39999771118164,27.066667556762695,23.866666793823242
