species,decimalLatitude,decimalLongitude,month,year,gbifID
Icterus auratus,20.868206,-89.47251,7,2021,5686763368
Icterus auratus,20.36909,-86.99352,3,2024,5686548035
Icterus auratus,21.147558,-86.80038,3,2024,5686467188
Icterus auratus,20.863642,-86.90247,12,2024,5686221300
Icterus auratus,20.841002,-86.91892,8,2024,5686219454
Icterus auratus,20.967087,-89.62378,3,2024,5685736859
Icterus auratus,21.190416,-88.16877,11,2014,5685557049
Icterus auratus,20.591652,-87.87689,12,2005,5685487842
Icterus auratus,20.873653,-86.89866,3,2024,5685435085
Icterus auratus,20.982386,-89.66494,3,2024,5685306373
Icterus auratus,21.134287,-86.823845,4,2024,5685159700
Icterus auratus,20.745134,-88.20899,12,2024,5685145595
Icterus auratus,20.862331,-87.04787,3,2016,5685061353
Icterus auratus,21.238134,-89.60032,6,2022,5684662682
Icterus auratus,20.690672,-89.748375,1,2015,5684569377
Icterus auratus,21.559116,-88.076706,12,2005,5684392057
Icterus auratus,21.444052,-88.14572,7,2024,5684078744
Icterus auratus,21.25131,-89.61055,11,2021,5684007526
Icterus auratus,21.352455,-87.43079,6,2017,5683962666
Icterus auratus,18.344048,-88.40644,8,2017,5683590151
Icterus auratus,21.344177,-89.115204,4,2017,5683259803
Icterus auratus,20.03114,-87.870605,7,2019,5682855283
Icterus auratus,20.255697,-87.40549,3,2012,5682538972
Icterus auratus,20.880896,-89.62705,6,2024,5682519466
Icterus auratus,21.262936,-89.620056,1,2022,5682487325
Icterus auratus,21.35842,-88.92283,10,2020,5682398917
Icterus auratus,20.181355,-87.44498,2,2024,5682271423
Icterus auratus,20.819746,-87.502884,3,2024,5682265759
Icterus auratus,21.356874,-88.86532,7,2024,5682131937
Icterus auratus,19.001797,-88.23345,12,2016,5681672450
Icterus auratus,18.554909,-89.44936,2,2015,5681589178
Icterus auratus,21.34101,-87.68532,4,2021,5681177936
Icterus auratus,19.797577,-90.50314,1,2017,5681176499
Icterus auratus,20.476732,-86.969086,1,2024,5681151238
Icterus auratus,19.169348,-88.1691,12,2024,5680993752
Icterus auratus,20.698792,-88.13088,1,2024,5680944587
Icterus auratus,20.721111,-87.58355,11,2024,5680703233
Icterus auratus,20.815619,-89.565994,5,2017,5680614139
Icterus auratus,21.199717,-86.82303,6,2016,5680510514
Icterus auratus,21.140594,-86.81735,7,2024,5680116459
Icterus auratus,20.367031,-89.76929,3,2018,5679853160
Icterus auratus,21.129517,-88.17003,3,2020,5679580168
Icterus auratus,20.36387,-89.769264,5,2024,5679529324
Icterus auratus,20.2148,-87.42904,11,2010,5679481225
Icterus auratus,20.843946,-86.91019,1,2024,5679156439
Icterus auratus,18.3543,-88.35433,12,2018,5678783551
Icterus auratus,20.808756,-89.561134,3,2017,5678766879
Icterus auratus,20.865211,-86.99706,3,2018,5678672579
Icterus auratus,20.442938,-87.28704,1,2019,5678197651
Icterus auratus,20.324923,-87.39124,5,2024,5678100342
Icterus auratus,20.418648,-88.03,5,2024,5678058876
Icterus auratus,19.814404,-90.43056,2,2016,5678041255
Icterus auratus,20.318148,-89.64391,5,2011,5677839529
Icterus auratus,18.50361,-88.30528,4,2008,5677754446
Icterus auratus,20.603905,-88.15942,10,2017,5677349541
Icterus auratus,21.410513,-88.2292,11,2015,5677318118
Icterus auratus,18.3543,-88.35431,3,2024,5677313428
Icterus auratus,20.846119,-86.902435,1,2006,5677262712
Icterus auratus,21.160835,-90.04817,2,2024,5676823302
Icterus auratus,19.753605,-90.51413,9,2021,5676819867
Icterus auratus,21.266268,-87.43857,6,2023,5676795501
Icterus auratus,21.524178,-88.23412,3,2017,5676594122
Icterus auratus,21.389977,-88.90742,10,2016,5676548041
Icterus auratus,19.596762,-90.228714,1,2017,5676536387
Icterus auratus,21.158419,-86.84213,3,2024,5676465987
Icterus auratus,19.795395,-90.54891,5,2017,5676107930
Icterus auratus,20.86027,-86.90762,1,2024,5675671355
Icterus auratus,18.891724,-87.64019,12,2024,5675563673
Icterus auratus,19.64712,-90.69678,4,2016,5675404981
Icterus auratus,20.894459,-89.62958,9,2024,5675366397
Icterus auratus,21.357,-87.435425,10,2017,5675064157
Icterus auratus,21.351498,-87.42877,7,2017,5674909905
Icterus auratus,20.737331,-86.97078,1,2024,5674864255
Icterus auratus,21.072119,-86.85234,12,2024,5674833179
Icterus auratus,18.733677,-87.691025,3,2024,5674775562
Icterus auratus,19.793922,-88.73353,4,2014,5674640737
Icterus auratus,20.438814,-87.72649,1,2015,5674554919
Icterus auratus,20.710037,-88.21678,1,2014,5674461289
Icterus auratus,20.28177,-87.392944,4,2024,5674311307
Icterus auratus,20.590256,-87.91041,1,2014,5674260094
Icterus auratus,19.870532999999998,-87.63313,6,2015,5674252945
Icterus auratus,21.000608,-89.58226,4,2020,5673819587
Icterus auratus,21.257492,-86.912285,12,2015,5673488705
Icterus auratus,20.932583,-89.01535,2,2004,5672677863
Icterus auratus,21.359455,-88.89918,6,2010,5672628208
Icterus auratus,20.905535,-89.63468,3,2024,5672345008
Icterus auratus,21.318447,-89.286255,7,2022,5672320231
Icterus auratus,20.397099,-87.34641,5,2024,5672076234
Icterus auratus,18.733099,-88.35368,4,2005,5672039283
Icterus auratus,20.598528,-88.15074,4,2016,5672022294
Icterus auratus,19.74611,-88.7125,2,2014,5671996170
Icterus auratus,20.875536,-90.36525,2,2018,5671895104
Icterus auratus,20.977186,-86.85211,12,2024,5671754629
Icterus auratus,21.168661,-89.53373,12,2024,5671672984
Icterus auratus,20.396538,-87.312164,3,2024,5671657357
Icterus auratus,20.740248,-89.61996,4,2022,5671422321
Icterus auratus,20.109392,-87.58513,12,2024,5670978300
Icterus auratus,20.800646,-88.81287,7,2016,5670643521
Icterus auratus,20.078434,-87.61528,1,2024,5670092712
Icterus auratus,20.759604,-86.96068,3,2024,5669940223
Icterus auratus,21.119413,-86.8319,12,2015,5669936846
Icterus auratus,20.781649,-90.20128,5,2021,5669853710
Icterus auratus,18.341,-88.16033,9,2024,5669700930
Icterus auratus,21.03004,-86.83009,10,2017,5669678410
Icterus auratus,20.61236,-87.088974,11,2007,5669207658
Icterus auratus,21.232971,-86.8527,12,2015,5668767374
Icterus auratus,21.236828,-89.65787,4,2023,5668717371
Icterus auratus,20.988928,-89.68697,12,2018,5668693096
Icterus auratus,18.209188,-88.407295,4,2017,5668380947
Icterus auratus,19.221607,-88.50586,2,2014,5668104904
Icterus auratus,21.33762,-89.11417,11,2011,5667937258
Icterus auratus,20.65408,-88.46438,9,2024,5667850327
Icterus auratus,21.233755,-86.84806,10,2024,5667535802
Icterus auratus,21.256868,-86.86029,9,2018,5667392282
Icterus auratus,21.559889,-88.07494,5,2015,5667053598
Icterus auratus,20.678392,-88.212494,10,2014,5666074958
Icterus auratus,20.789936,-86.9409,10,2012,5665969120
Icterus auratus,18.714382,-87.70879,7,2024,5665727164
Icterus auratus,20.297127,-87.41453,5,2024,5665678572
Icterus auratus,20.21007,-87.430405,12,2019,5665241498
Icterus auratus,20.333685,-87.52475,7,2024,5664607757
Icterus auratus,20.849693,-90.320145,7,2023,5664261493
Icterus auratus,18.314882,-88.186485,2,2020,5663902232
Icterus auratus,19.971092,-87.776634,8,2024,5663761894
Icterus auratus,21.559175,-87.33918,1,2009,5663389650
Icterus auratus,19.940413,-90.38034,4,2016,5663338769
Icterus auratus,20.91065,-90.34684,2,2010,5663309181
Icterus auratus,21.168203,-89.360634,8,2019,5663253490
Icterus auratus,21.227861,-87.13098,3,2001,5662723357
Icterus auratus,19.973946,-90.32522,5,2024,5662608084
Icterus auratus,21.169056,-89.6995,10,2019,5662545205
Icterus auratus,20.872707,-89.46166,7,2021,5662301074
Icterus auratus,21.152216,-89.61342,7,2024,5662267151
Icterus auratus,21.052303,-89.269356,2,2020,5662190423
Icterus auratus,20.858307,-90.19039,5,2024,5661961180
Icterus auratus,21.13347,-89.53083,5,2021,5661940807
Icterus auratus,21.358192,-88.89922,2,2024,5661716809
Icterus auratus,21.150229,-86.82981,1,2024,5661446679
Icterus auratus,20.857632,-87.00037,6,2024,5661101470
Icterus auratus,20.679285,-88.56786,11,2019,5660947977
Icterus auratus,19.93357,-90.38024,5,2017,5660945192
Icterus auratus,20.626057,-90.41526,6,2017,5660820530
Icterus auratus,18.408619,-89.49072,3,2020,5660772599
Icterus auratus,20.68433,-88.10399,1,2023,5660532528
Icterus auratus,20.691425,-87.02476,1,2024,5660338248
Icterus auratus,21.159937,-86.80985,10,2019,5660107077
Icterus auratus,20.942171,-89.93975,5,2021,5660038128
Icterus auratus,18.698166,-87.740555,2,2024,5659949923
Icterus auratus,21.349491,-89.116295,2,2020,5659670914
Icterus auratus,20.365835,-87.3366,10,2014,5659521863
Icterus auratus,20.434956,-87.725525,11,2024,5659441113
Icterus auratus,19.945383,-88.84705,6,2019,5659213528
Icterus auratus,21.29537,-89.32867,7,2022,5659130173
Icterus auratus,21.432854,-88.007256,2,2022,5658754261
Icterus auratus,18.733038,-87.693855,7,2024,5658299039
Icterus auratus,20.211674,-87.47726,11,2024,5657810914
Icterus auratus,18.733217,-87.7122,5,2024,5657706753
Icterus auratus,21.17113,-90.00154,1,2024,5657560541
Icterus auratus,21.064844,-89.69083,6,2019,5657281845
Icterus auratus,20.635103,-88.215836,1,2024,5656943202
Icterus auratus,21.2205,-89.91867,2,2020,5656881981
Icterus auratus,21.339983,-89.29449,2,2018,5656617228
Icterus auratus,20.81217,-89.56092,3,2018,5656358335
Icterus auratus,20.93675,-87.12879,12,2005,5656263015
Icterus auratus,20.48837,-87.24623,8,2004,5656220492
Icterus auratus,20.076733,-87.614845,4,2024,5655918424
Icterus auratus,19.858673,-87.69562,5,2014,5655022583
Icterus auratus,21.138914,-86.820656,1,2024,5654998080
Icterus auratus,19.824394,-90.568535,5,2017,5654471894
Icterus auratus,20.411352,-87.34969,8,2024,5654372861
Icterus auratus,20.864346,-87.60026,2,2014,5654310026
Icterus auratus,20.076624,-87.61782,8,2024,5654255113
Icterus auratus,21.598757,-87.99568,2,2005,5653635143
Icterus auratus,19.191269,-90.63848,5,2024,5653505074
Icterus auratus,20.320858,-89.645226,5,2020,5653482524
Icterus auratus,20.174845,-89.60615,6,2013,5653357748
Icterus auratus,20.630571,-88.45761,2,2024,5653331206
Icterus auratus,20.799212,-90.19836,11,2022,5653153670
Icterus auratus,20.630295,-88.19386,6,2016,5653146074
Icterus auratus,21.100569,-86.9309,5,2019,5652943764
Icterus auratus,19.941965,-90.375336,2,2018,5652716692
Icterus auratus,20.598812,-88.163055,5,2018,5652508495
Icterus auratus,20.862436,-86.91724,3,2024,5652480098
Icterus auratus,20.179485,-87.47923,6,2024,5652403139
Icterus auratus,20.608404,-87.091415,1,2015,5652094518
Icterus auratus,21.167154,-90.03181,7,2021,5651893175
Icterus auratus,20.686403,-87.02526,4,2024,5651826499
Icterus auratus,21.399752,-87.33661,5,2017,5651821396
Icterus auratus,21.184046,-86.8529,11,2024,5651464521
Icterus auratus,20.676476,-88.56683,1,2024,5651429807
Icterus auratus,21.56977,-88.171135,1,2024,5651229987
Icterus auratus,20.482937,-87.24706,9,2024,5651182534
Icterus auratus,21.433712,-87.708984,12,2019,5651138159
Icterus auratus,17.931223,-87.957146,8,2018,5650903798
Icterus auratus,21.1223,-87.67454,3,2020,5650629567
Icterus auratus,21.361406,-87.60888,3,2009,5650073183
Icterus auratus,18.017303,-88.27855,10,2018,5649921412
Icterus auratus,20.084208,-87.612816,8,2024,5649851467
Icterus auratus,21.251038,-89.82286,4,2024,5649727590
Icterus auratus,20.588697,-88.152695,7,2017,5649713109
Icterus auratus,21.313055,-89.34919,11,2018,5649540121
Icterus auratus,20.587553,-87.12808,4,2024,5649103629
Icterus auratus,21.14095,-89.61292,1,2019,5648967157
Icterus auratus,19.860464,-90.51083,6,2018,5648872366
Icterus auratus,20.77285,-88.57482,7,2023,5648497439
Icterus auratus,20.745079,-88.12134,2,2024,5648487612
Icterus auratus,20.333664,-87.52523,10,2024,5647957850
Icterus auratus,18.614008,-89.413506,1,2024,5647712003
Icterus auratus,18.31775,-88.183205,2,2024,5646794293
Icterus auratus,20.722721,-88.12958,1,2014,5646791189
Icterus auratus,21.000235,-89.82864,5,2015,5646731321
Icterus auratus,21.418774,-87.344795,6,2023,5646478709
Icterus auratus,21.446468,-88.15726,1,2024,5646403684
Icterus auratus,20.281733,-87.394585,4,2024,5646380889
Icterus auratus,19.84698,-90.50079,10,2024,5646306912
Icterus auratus,21.038044,-89.59335,1,2014,5646238145
Icterus auratus,20.861946,-87.04717,2,2024,5646177563
Icterus auratus,21.02451,-86.81225,4,2016,5646116534
Icterus auratus,21.446451,-88.14316,4,2024,5646106389
Icterus auratus,20.663626,-87.14905,4,1996,5646001191
Icterus auratus,20.682417,-87.07091,1,2024,5645920965
Icterus auratus,20.877277,-87.04436,3,2024,5645872815
Icterus auratus,18.794737,-90.66976,5,2022,5645751898
Icterus auratus,20.868803,-87.04613,1,2024,5645747477
Icterus auratus,19.195,-88.133194,11,2006,5645346287
Icterus auratus,20.60555,-87.09763,1,2024,5643991393
Icterus auratus,20.662462,-87.03897,12,2021,5643985633
Icterus auratus,20.424973,-87.73072,1,2024,5643964295
Icterus auratus,20.216957,-87.451195,8,2018,5643789919
Icterus auratus,20.69591,-88.275696,5,2004,5643696454
Icterus auratus,21.201664,-86.82543,2,2016,5643548731
Icterus auratus,20.333008,-87.5068,10,2024,5643486116
Icterus auratus,21.123064,-86.86122,5,2024,5643212177
Icterus auratus,21.153582,-86.82342,1,2024,5643065762
Icterus auratus,21.02062,-89.61446,6,2024,5643049597
Icterus auratus,19.767757,-90.22367,2,2024,5643040817
Icterus auratus,20.853872,-86.89727,2,2024,5642814948
Icterus auratus,18.733015,-87.69428,2,2024,5642812642
Icterus auratus,21.14849,-89.293564,7,2024,5642730785
Icterus auratus,20.679285,-87.03755,1,2020,5642727101
Icterus auratus,21.315863,-87.43042,2,2024,5642236470
Icterus auratus,20.598516,-88.153435,4,2024,5642226761
Icterus auratus,21.153528,-89.688446,2,2024,5642003179
Icterus auratus,18.345108,-88.15324,3,2021,5641739758
Icterus auratus,20.977135,-89.70453,3,2022,5641651926
Icterus auratus,20.865408,-90.38102,1,2022,5641646671
Icterus auratus,20.37818,-90.06697,1,2024,5641489243
Icterus auratus,20.879042,-89.791466,2,2024,5641126174
Icterus auratus,21.12443,-87.46343,8,2017,5641081738
Icterus auratus,21.34366,-88.92592,3,2021,5640572201
Icterus auratus,20.98665,-86.83216,7,2024,5640361980
Icterus auratus,20.85037,-90.235695,3,2024,5640076474
Icterus auratus,20.209276,-87.47444,6,2024,5639994538
Icterus auratus,20.619034,-88.458885,1,2023,5639859615
Icterus auratus,21.463734,-87.70742,4,2020,5639831274
Icterus auratus,20.627707,-87.06673,12,2024,5639768957
Icterus auratus,20.970818,-89.6244,7,2024,5639180163
Icterus auratus,21.264463,-89.62128,2,2022,5639152961
Icterus auratus,21.001123,-89.58329,11,2020,5638919343
Icterus auratus,20.468328,-87.765594,12,2023,5638608659
Icterus auratus,20.93725,-89.59115,3,2019,5638522538
Icterus auratus,20.210453,-87.47811,2,2024,5638142768
Icterus auratus,20.616772,-87.215996,1,2005,5637882682
Icterus auratus,18.2883,-88.307556,3,2024,5637756009
Icterus auratus,20.844435,-90.19225,8,2022,5637714032
Icterus auratus,18.734243,-87.71184,1,2024,5637018815
Icterus auratus,20.106121,-87.5824,3,2023,5637006943
Icterus auratus,21.351376,-87.42886,5,2024,5637002652
Icterus auratus,21.333223,-87.39528,4,2024,5636984402
Icterus auratus,20.56184,-89.953224,5,2024,5636951401
Icterus auratus,18.499718,-88.47706,1,2024,5636937270
Icterus auratus,21.445961,-88.153404,12,2024,5636894610
Icterus auratus,20.490019,-87.23754,1,2011,5636447349
Icterus auratus,20.645113,-87.63314,3,2018,5636259570
Icterus auratus,19.74736,-90.541695,3,2018,5635722538
Icterus auratus,20.975817,-86.83235,4,2024,5635234720
Icterus auratus,20.870327,-90.06186,2,2022,5634208410
Icterus auratus,20.862114,-87.05123,2,2024,5633977395
Icterus auratus,20.375767,-87.327034,2,2024,5633616316
Icterus auratus,20.84551,-87.20631,3,2024,5633149902
Icterus auratus,20.69155,-88.19748,3,2024,5633004564
Icterus auratus,21.39971,-87.33644,10,2021,5632912665
Icterus auratus,18.488361,-88.39774,8,2024,5632264056
Icterus auratus,20.869165,-86.90067,2,2019,5632251417
Icterus auratus,20.286867,-87.39685,5,2023,5632137130
Icterus auratus,20.676476,-88.54191,3,2024,5632116787
Icterus auratus,21.2121,-87.72486,1,2016,5631760868
Icterus auratus,20.86555,-90.13568,11,2021,5631514944
Icterus auratus,20.201323,-87.461784,12,2024,5631116626
Icterus auratus,21.513315,-87.67658,12,2016,5630804187
Icterus auratus,20.86422,-87.07738,2,2024,5630635716
Icterus auratus,18.30626,-88.196655,12,2024,5630568409
Icterus auratus,20.360727,-87.337364,3,2024,5630125198
Icterus auratus,20.46108,-87.28254,11,2024,5629555598
Icterus auratus,18.431698,-88.35192,12,2018,5629485267
Icterus auratus,20.984715,-89.52072,5,2020,5628948139
Icterus auratus,20.364397,-89.76935,3,2005,5628187324
Icterus auratus,19.157738,-88.16847,2,2015,5627917658
Icterus auratus,20.803736,-89.587234,11,2018,5627748137
Icterus auratus,20.538708,-89.48922,3,2020,5627668944
Icterus auratus,20.979313,-89.05153,6,2019,5627494601
Icterus auratus,21.34232,-88.21335,12,2014,5626967610
Icterus auratus,21.155968,-89.64164,10,2019,5626793571
Icterus auratus,20.645958,-87.63233,3,2024,5626688253
Icterus auratus,18.396906,-88.37128,3,2018,5626574454
Icterus auratus,21.132463,-89.61337,3,2019,5625967088
Icterus auratus,21.14715,-86.82752,4,2024,5625584418
Icterus auratus,20.848495,-90.191765,5,2021,5625517077
Icterus auratus,20.232996,-87.4922,12,2019,5624668792
Icterus auratus,21.159613,-86.83217,12,2022,5624335298
Icterus auratus,20.410635,-89.787605,5,2024,5623939478
Icterus auratus,20.856405,-90.380486,2,2018,5623916989
Icterus auratus,21.14008,-86.85114,3,2024,5623665016
Icterus auratus,20.59089,-88.456215,8,2024,5622713057
Icterus auratus,21.365921,-88.92239,4,2021,5622649899
Icterus auratus,21.023544,-89.59061,5,2024,5622536461
Icterus auratus,20.60721,-90.08889,4,2024,5622533615
Icterus auratus,20.898289,-89.79256,1,2024,5622249656
Icterus auratus,20.559418,-87.163605,11,2024,5622202089
Icterus auratus,20.317516,-87.37071,1,2024,5621853238
Icterus auratus,20.48854,-87.251976,1,2022,5621833303
Icterus auratus,20.345404,-87.57482,7,2024,5621650099
Icterus auratus,20.201927,-87.46522,10,2024,5621293215
Icterus auratus,21.17153,-86.84882,4,2020,5620900062
Icterus auratus,20.528116,-89.3244,7,2024,5620846981
Icterus auratus,18.454216,-88.30876,1,2024,5620559016
Icterus auratus,20.857868,-89.74494,4,2024,5620373092
Icterus auratus,21.485928,-87.68745,5,2024,5620144755
Icterus auratus,19.390064,-88.56188,1,2024,5620133212
Icterus auratus,20.66158,-88.54907,2,2024,5620109790
Icterus auratus,21.380116,-88.14133,11,2014,5620079093
Icterus auratus,21.351229,-87.42722,5,2023,5620065989
Icterus auratus,20.769436,-86.947815,6,2024,5618758568
Icterus auratus,18.331482,-88.153114,12,2018,5618591140
Icterus auratus,21.261532,-89.61894,5,2021,5618127363
Icterus auratus,18.517132,-89.48484,12,2024,5618115792
Icterus auratus,21.259768,-89.61748,4,2021,5618038510
Icterus auratus,20.53222,-89.33139,12,2018,5618000839
Icterus auratus,20.868967,-89.62278,3,2019,5617881864
Icterus auratus,20.325317,-89.78519,4,2024,5617352609
Icterus auratus,21.165462,-90.028915,3,2014,5617302229
Icterus auratus,18.77474,-90.65697,12,2024,5616466350
Icterus auratus,20.787178,-90.200294,6,2024,5616304179
Icterus auratus,18.68485,-88.38493,3,2024,5615666200
Icterus auratus,20.611618,-87.091606,12,2024,5615333553
Icterus auratus,20.078642,-87.61574,9,2024,5615214183
Icterus auratus,21.164026,-86.85306,9,2024,5615068349
Icterus auratus,20.78,-86.95,12,2009,5615049049
Icterus auratus,20.815723,-89.56662,2,2017,5614971309
Icterus auratus,21.58224,-88.15671,4,2015,5614871472
Icterus auratus,21.348877,-88.32094,7,2024,5614776911
