species,decimalLongitude,decimalLatitude,month,year,gbifID,geometry,elev,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,-88.33407,18.772253,6,2017,2073072372,"c(-88.33407, 18.772253)",8,25.89583396911621,27.41666603088379,23.700000762939453,1139,171,29,51.149723052978516,441,112,425,177,10.324999809265137,71.20690155029297,157.06768798828125,32.599998474121094,18.100000381469727,14.499998092651367,27.41666603088379,25.21666717529297
Icterus auratus,-88.20321,19.156773,5,2017,2072360949,"c(-88.20321, 19.156773)",15,26.016666412353516,27.53333282470703,23.866666793823242,1327,203,37,52.3297233581543,532,124,467,178,11.283332824707031,73.268402099609375,155.29054260253906,33.5,18.100000381469727,15.399999618530273,27.100000381469727,25.266666412353516
Icterus auratus,-89.296715,20.746513,5,2017,2071452700,"c(-89.296715, 20.746513)",16,25.787500381469727,27.883333206176758,23,988,170,21,72.22933197021484,484,74,378,86,13.808333396911621,67.35772705078125,202.75514221191406,36.099998474121094,15.600000381469727,20.499998092651367,27.116666793823242,23.850000381469727
Icterus auratus,-87.10284,21.406637,5,2017,2071441144,"c(-87.10284, 21.406637)",7,25.41666603088379,27.53333282470703,22.733333587646484,1171,188,36,48.93785095214844,464,129,403,181,11.166666030883789,68.08943176269531,200.854248046875,33,16.600000381469727,16.399999618530273,26.933334350585938,24.116666793823242
Icterus auratus,-88.53329,20.0372,5,2017,2052828510,"c(-88.53329, 20.0372)",32,25.90416717529297,27.866666793823242,23.33333396911621,1142,188,24,60.66434097290039,503,110,391,110,14.441666603088379,70.10517883300781,188.2510223388672,36,15.399999618530273,20.600000381469727,27.366666793823242,23.33333396911621
Icterus auratus,-89.554634,18.616674,3,2017,2047445773,"c(-89.554634, 18.616674)",280,24.774999618530273,26.700000762939453,22.16666603088379,1007,187,22,62.66804504394531,443,78,334,114,13.049999237060547,69.78609466552734,190.817626953125,34.20000076293945,15.5,18.700000762939453,25.616666793823242,24.44999885559082
Icterus auratus,-88.61478,20.899195,11,2013,2029324125,"c(-88.61478, 20.899195)",27,25.704166412353516,27.649999618530273,23.116666793823242,1267,206,33,64.19181823730469,581,115,456,135,13.708333015441895,69.94046783447266,188.21481323242188,35.400001525878906,15.800000190734863,19.60000228881836,27.100000381469727,23.816667556762695
Icterus auratus,-90.100116,18.434014,11,1910,1987466128,"c(-90.100116, 18.434014)",180,25.725000381469727,27.899999618530273,22.883333206176758,1138,232,25,69.670989990234375,541,83,270,111,13.149999618530273,66.75127410888672,208.87686157226563,35.79999923706055,16.100000381469727,19.69999885559082,26.58333396911621,25.28333282470703
Icterus auratus,-92.6313406,18.2798594,8,1998,1895177491,"c(-92.6313406, 18.2798594)",4,26.587499618530273,28.683334350585938,23.616666793823242,1826,316,42,58.96415328979492,811,155,447,317,10.191666603088379,62.144309997558594,210.93003845214844,35,18.600000381469727,16.399999618530273,27.71666717529297,25.866666793823242
Icterus auratus,-88.938333,21.165,NA,1889,1895087416,"c(-88.938333, 21.165)",9,25.745832443237305,27.683332443237305,23.100000381469727,996,174,22,66.90203094482422,464,83,355,118,13.558333396911621,69.52991485595703,190.84091186523438,35.29999923706055,15.800000190734863,19.5,27.066665649414063,25.316667556762695
Icterus auratus,-88.923333,20.126667,4,1888,1895087362,"c(-88.923333, 20.126667)",38,25.816665649414063,27.883333206176758,23.083332061767578,1192,207,27,63.3089485168457,534,103,418,110,14.933333396911621,68.81720733642578,199.05838012695313,36.599998474121094,14.899999618530273,21.69999885559082,27.21666717529297,23.899999618530273
Icterus auratus,-89.683056,19.325278,9,1996,1894446711,"c(-89.683056, 19.325278)",160,25.579166412353516,27.78333282470703,22.71666717529297,1063,200,21,69.07078552246094,493,78,282,90,13.725000381469727,66.62621307373047,210.24295043945313,35.900001525878906,15.300000190734863,20.60000228881836,26.33333396911621,23.66666603088379
Icterus auratus,-89.34264,20.648642,2,2010,1789019283,"c(-89.34264, 20.648642)",17,25.77083396911621,27.933334350585938,22.96666717529297,1042,179,24,70.95759582519531,507,81,264,91,14.058333396911621,67.26475524902344,205.13253784179688,36.29999923706055,15.399999618530273,20.899999618530273,27.049999237060547,23.850000381469727
Icterus auratus,-89.46444,19.297104,1,2000,1772921083,"c(-89.46444, 19.297104)",145,25.4375,27.450000762939453,22.666667938232422,960,166,16,65.71419525146484,425,68,334,103,13.524999618530273,68.308074951171875,200.5007781982422,35.400001525878906,15.600000381469727,19.80000114440918,26.816665649414063,23.58333396911621
Icterus auratus,-90.84364,17.885935,11,2016,1772884884,"c(-90.84364, 17.885935)",62,26.612499237060547,28.933334350585938,23.733333587646484,1480,256,30,65.88334655761719,654,106,355,160,12.458333015441895,64.21820831298828,209.55715942382813,36.900001525878906,17.5,19.400001525878906,27.766666412353516,26.30000114440918
Icterus auratus,-90.944565,18.760956,6,2005,1772390688,"c(-90.944565, 18.760956)",32,26.375,28.58333396911621,23.549999237060547,1448,257,21,80.31684875488281,736,75,304,110,12.416666984558105,64.6701431274414,206.99693298339844,36.29999923706055,17.100000381469727,19.19999885559082,27.633333206176758,25.983333587646484
Icterus auratus,-87.122986,20.585365,4,2007,1749095404,"c(-87.122986, 20.585365)",12,26.079166412353516,28.100000381469727,23.58333396911621,1331,219,35,55.450035095214844,573,135,422,188,9.625,64.597320556640625,187.0884246826172,33,18.100000381469727,14.899999618530273,27.333332061767578,25.03333282470703
Icterus auratus,-89.56204,20.813454,4,2016,1726304963,"c(-89.56204, 20.813454)",15,25.808332443237305,27.933334350585938,23.016666412353516,1028,178,24,72.733642578125,510,76,248,93,13.533333778381348,66.66666412353516,203.44569396972656,36,15.699999809265137,20.299999237060547,27.100000381469727,25.433334350585938
Icterus auratus,-88.81279,18.430832,1,2016,1715565766,"c(-88.81279, 18.430832)",122,24.754165649414063,26.366666793823242,22.41666603088379,1150,185,22,61.613529205322266,477,83,477,132,12.074999809265137,72.30538177490234,164.95809936523438,32.70000076293945,16,16.700000762939453,26.366666793823242,24.21666717529297
Icterus auratus,-87.4681,19.97139,3,2005,1411541853,"c(-87.4681, 19.97139)",0,26.27083396911621,27.916667938232422,24.100000381469727,1229,203,34,55.290771484375,517,124,388,176,10.041666984558105,69.73380279541016,159.45159912109375,33,18.600000381469727,14.399999618530273,27.383333206176758,25.366666793823242
Icterus auratus,-87.845955,20.581902,12,2015,1402371656,"c(-87.845955, 20.581902)",24,25.545833587646484,27.433334350585938,23.08333396911621,1133,177,43,55.121707916259766,480,133,365,136,13.141666412353516,71.4220962524414,181.76483154296875,34.20000076293945,15.800000190734863,18.400001525878906,26.649999618530273,23.516666412353516
Icterus auratus,-89.67097,18.037748,6,2003,1382318976,"c(-89.67097, 18.037748)",291,25.174999237060547,27.21666717529297,22.46666717529297,1273,230,30,63.12812805175781,573,96,408,150,13.283333778381348,68.8255615234375,198.19068908691406,34.79999923706055,15.5,19.299999237060547,26.116666793823242,24.683334350585938
Icterus auratus,-89.80633,21.16142,7,2015,1378841832,"c(-89.80633, 21.16142)",3,26.0625,28.03333282470703,23.316665649414063,738,135,18,65.25140380859375,326,60,247,92,11.408332824707031,65.944122314453125,195.99539184570313,34.599998474121094,17.299999237060547,17.299999237060547,27.516666412353516,25.5
Icterus auratus,-89.78169,19.498882,6,2015,1372760281,"c(-89.78169, 19.498882)",180,25.47916603088379,27.700000762939453,22.600000381469727,1130,217,22,71.41400909423828,532,79,294,85,13.475000381469727,65.7317123413086,210.98748779296875,35.79999923706055,15.300000190734863,20.5,26.233333587646484,23.516666412353516
Icterus auratus,-87.725555,20.416368,5,2015,1369107753,"c(-87.725555, 20.416368)",12,25.462499618530273,27.333332061767578,22.983333587646484,1158,188,42,54.93297576904297,499,129,406,144,12.524999618530273,71.1647720336914,181.44776916503906,33.5,15.899999618530273,17.600000381469727,26.649999618530273,24.5
Icterus auratus,-87.310875,20.394854,1,2015,1345961516,"c(-87.310875, 20.394854)",3,25.945833206176758,27.80000114440918,23.600000381469727,1252,210,36,55.73525619506836,537,129,399,177,10.17500114440918,67.83332824707031,173.95741271972656,32.900001525878906,17.899999618530273,15.000001907348633,27.116666793823242,24.96666717529297
Icterus auratus,-86.900185,20.849388,3,2007,133962327,"c(-86.900185, 20.849388)",9,26.149999618530273,28.28333282470703,23.549999237060547,1269,196,40,49.42748260498047,520,140,385,200,9.716666221618652,63.925437927246094,195.84312438964844,33.29999923706055,18.100000381469727,15.19999885559082,27.516666412353516,24.96666717529297
Icterus auratus,-88.78344,21.18358,4,1888,1291499594,"c(-88.78344, 21.18358)",7,25.799999237060547,27.700000762939453,23.21666717529297,1145,193,27,66.19926452636719,535,95,407,135,13.633333206176758,69.914520263671875,186.18174743652344,35.400001525878906,15.899999618530273,19.500001907348633,27.133333206176758,25.333332061767578
Icterus auratus,-88.5965,20.518461,11,2005,1177134577,"c(-88.5965, 20.518461)",28,25.825000762939453,27.799999237060547,23.25,1194,207,32,64.87532043457031,547,103,422,116,14.183333396911621,69.86863708496094,188.28773498535156,35.79999923706055,15.5,20.299999237060547,27.25,23.933332443237305
Icterus auratus,-87.68975,20.319553,5,2014,1175063690,"c(-87.68975, 20.319553)",25,25.475000381469727,27.28333282470703,23.08333396911621,1168,186,40,53.86311721801758,497,129,397,157,12.016666412353516,71.10453033447266,175.8550262451172,33.20000076293945,16.299999237060547,16.900001525878906,26.683332443237305,24.5
Icterus auratus,-88.56931,20.67633,1,2014,1149675841,"c(-88.56931, 20.67633)",34,25.799999237060547,27.766666412353516,23.25,1218,207,30,64.58815002441406,559,105,433,123,14.100000381469727,70.14925384521484,187.09500122070313,35.70000076293945,15.600000381469727,20.100000381469727,27.21666717529297,23.916667938232422
Icterus auratus,-87.65,20.8333,4,1949,1039606270,"c(-87.65, 20.8333)",26,25.41666603088379,27.316667556762695,22.91666603088379,1192,187,43,54.57263946533203,502,137,451,142,13.100000381469727,71.58470153808594,184.24703979492188,34,15.699999809265137,18.299999237060547,26.649999618530273,24.450000762939453
